username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Ligne2_RATP;2017-10-12 11:25;0;0;"Retour à un trafic régulier sur l'ensemble de la #Ligne2 #RATP . Incident terminé.";;;#Ligne2 #RATP;"918407260174454784";https://twitter.com/Ligne2_RATP/status/918407260174454784
Ligne2_RATP;2017-10-12 10:31;0;0;"10:30 A la demande de la Police, la st Blanche est fermée au public (Colis suspect sr voie publique à proximité de la station) #Ligne2 #RATP";;;#Ligne2 #RATP;"918393755895508993";https://twitter.com/Ligne2_RATP/status/918393755895508993
Ligne2_RATP;2017-10-12 10:28;1;0;"10:25, la station Blanche est fermée. Reprise estimée à 11:15. (mesure de sécurité) #RATP #Ligne2";;;#RATP #Ligne2;"918392915382108161";https://twitter.com/Ligne2_RATP/status/918392915382108161
Ligne2_RATP;2017-10-11 17:15;0;1;"Retour à un trafic régulier sur l'ensemble de la #Ligne2 #RATP . Incident terminé.";;;#Ligne2 #RATP;"918132953854742531";https://twitter.com/Ligne2_RATP/status/918132953854742531
Ligne2_RATP;2017-10-11 17:02;1;0;"16:59, la rame stationne à Monceau en dir. de Porte Dauphine (Marechal de Lattre de Tassigny) (malaise voyageur) #RATP #Ligne2";;;#RATP #Ligne2;"918129681320284161";https://twitter.com/Ligne2_RATP/status/918129681320284161
Ligne2_RATP;2017-10-09 14:11;0;0;"Demain, le trafic sera normal sur votre #ligne2 #RATP . En savoir plus : http:// ratp.fr/infos-trafic #greve10octobre pic.twitter.com/tz0f7J1muy";;;#ligne2 #RATP #greve10octobre;"917361852375584768";https://twitter.com/Ligne2_RATP/status/917361852375584768
Ligne2_RATP;2017-10-07 11:00;0;0;"Pr vs faire profiter de la #NuitBlanche la #RATP adapte son offre de transport + d’infos : https: http://www. ratp.fr/nuitblanche . Bonne soirée !";;;#NuitBlanche #RATP;"916588974642225152";https://twitter.com/Ligne2_RATP/status/916588974642225152
Ligne2_RATP;2017-10-07 07:05;0;0;"Retour à un trafic régulier sur l'ensemble de la #Ligne2 #RATP . Incident terminé.";;;#Ligne2 #RATP;"916529890794594304";https://twitter.com/Ligne2_RATP/status/916529890794594304
Ligne2_RATP;2017-10-07 06:45;1;0;"06:42, le trafic est perturbé sur la ligne (voyageur sur la voie) #RATP #Ligne2";;;#RATP #Ligne2;"916524856107323392";https://twitter.com/Ligne2_RATP/status/916524856107323392
Ligne2_RATP;2017-10-07 01:30;1;0;"01:27, le trafic reprend progressivement entre Etoile et Porte Dauphine (Marechal de Lattre de Tassigny) (colis suspect) #RATP #Ligne2";;;#RATP #Ligne2;"916445584021651456";https://twitter.com/Ligne2_RATP/status/916445584021651456
Ligne2_RATP;2017-10-07 01:13;1;1;"01h12, Les équipes spécialisées de la Police sont en cours d'intervention #Ligne2 #RATP";;;#Ligne2 #RATP;"916441293198364672";https://twitter.com/Ligne2_RATP/status/916441293198364672
Ligne2_RATP;2017-10-07 01:10;1;1;"Nos agents #Ligne2 #RATP ont alerté les équipes de la Police.";;;#Ligne2 #RATP;"916440545672785920";https://twitter.com/Ligne2_RATP/status/916440545672785920
Ligne2_RATP;2017-10-07 01:06;2;1;"01h03, En raison d'un colis suspect à Porte Dauphine, le trafic est interrompu entre les stations Pte Dauphine et CDG Etoile #RATP #Ligne2";;;#RATP #Ligne2;"916439639946420230";https://twitter.com/Ligne2_RATP/status/916439639946420230
Ligne2_RATP;2017-10-06 17:00;13;19;"La #RATP prateniare ed @NBParis puor al #NuitBlanche ! Cilquze puor décuorvir el dsipositfi du 7 au 8 ocotber. https:// cards.twitter.com/cards/18ce53vq fck/4vo7r …";;@NBParis;#RATP #NuitBlanche;"916317156635181056";https://twitter.com/Ligne2_RATP/status/916317156635181056
Ligne2_RATP;2017-10-06 15:23;0;1;"Retour à un trafic régulier sur l'ensemble de la #Ligne2 #RATP . Incident terminé.";;;#Ligne2 #RATP;"916292827251970048";https://twitter.com/Ligne2_RATP/status/916292827251970048
Ligne2_RATP;2017-10-06 14:50;2;1;"14:48, le trafic est perturbé sur la ligne (malaise voyageur) #RATP #Ligne2";;;#RATP #Ligne2;"916284522735521792";https://twitter.com/Ligne2_RATP/status/916284522735521792
Ligne2_RATP;2017-10-06 14:42;1;1;"14:36, la rame stationne à Villiers en dir. de Nation (malaise voyageur) #RATP #Ligne2";;;#RATP #Ligne2;"916282509687746560";https://twitter.com/Ligne2_RATP/status/916282509687746560
Ligne2_RATP;2017-10-06 14:10;0;1;"Pr vs faire profiter de la #NuitBlanche la #RATP adapte son offre de transport + d’infos : https: http://www. ratp.fr/nuitblanche . Bonne soirée !";;;#NuitBlanche #RATP;"916274357747568641";https://twitter.com/Ligne2_RATP/status/916274357747568641
Ligne2_RATP;2017-10-03 18:43;0;1;"Retour à un trafic régulier sur l'ensemble de la #Ligne2 #RATP . Incident terminé.";;;#Ligne2 #RATP;"915255882711277568";https://twitter.com/Ligne2_RATP/status/915255882711277568
Ligne2_RATP;2017-10-03 18:15;1;0;"18:11, le trafic est ralenti sur la ligne (colis suspect) #RATP #Ligne2";;;#RATP #Ligne2;"915248836444086272";https://twitter.com/Ligne2_RATP/status/915248836444086272
Ligne2_RATP;2017-10-03 18:08;0;0;"18:05, le trafic reprend progressivement (colis suspect) #RATP #Ligne2";;;#RATP #Ligne2;"915247075532709893";https://twitter.com/Ligne2_RATP/status/915247075532709893
Ligne2_RATP;2017-10-03 17:50;1;0;"17:48, le trafic est interrompu entre Nation et Pere-Lachaise. Reprise estimée à 18:30. (colis suspect) #RATP #Ligne2";;;#RATP #Ligne2;"915242545243967488";https://twitter.com/Ligne2_RATP/status/915242545243967488
Ligne2_RATP;2017-10-03 17:47;3;0;"17:45, le trafic est interrompu entre Nation et Pere-Lachaise. Reprise estimée à 18:00. (colis suspect) #RATP #Ligne2";;;#RATP #Ligne2;"915241791657529344";https://twitter.com/Ligne2_RATP/status/915241791657529344
Ligne2_RATP;2017-10-03 17:40;2;0;"17:37, le trafic est perturbé sur la ligne (colis suspect) #RATP #Ligne2";;;#RATP #Ligne2;"915240028636352512";https://twitter.com/Ligne2_RATP/status/915240028636352512
Ligne2_RATP;2017-10-02 10:00;0;0;"Retour à un trafic régulier sur l'ensemble de la #Ligne2 #RATP . Incident terminé.";;;#Ligne2 #RATP;"914761939422711809";https://twitter.com/Ligne2_RATP/status/914761939422711809
Ligne2_RATP;2017-10-02 08:53;1;0;"08h51 L'incident est terminé, le trafic reste perturbé sur l'ensemble de la ligne. ( panne de signalisation) #Ligne2 #RATP";;;#Ligne2 #RATP;"914745063569346560";https://twitter.com/Ligne2_RATP/status/914745063569346560
